date,spx_log_return,vix,realized_var
2015-05-04,0.0029364331477630206,12.850000381469727,9.260631563340748e-06
2015-05-05,-0.0119080033585301,14.3100004196167,5.855243568709426e-05
2015-05-06,-0.004465681140931977,15.149999618530273,7.726683889380569e-05
2015-05-07,0.003766710469475405,15.130000114440918,2.6640006101279982e-05
2015-05-08,0.013368147987361164,12.859999656677246,5.305996896904455e-05
2015-05-11,-0.005102556456082039,13.850000381469727,1.3908543345032144e-05
2015-05-12,-0.002953996439367266,13.859999656677246,3.120652301836041e-05
2015-05-13,-0.0003050012906516677,13.760000228881836,1.6326709728647708e-05
2015-05-14,0.010721604261760033,12.739999771118164,3.576318593218172e-05
2015-05-15,0.0007681188278664758,12.380000114440918,4.021114164732138e-06
2015-05-18,0.003043312472570502,12.729999542236328,1.105573204883957e-05
2015-05-19,-0.0006435815978420154,12.850000381469727,5.777546926413627e-06
2015-05-20,-0.0009309494507940488,12.880000114440918,1.1711689177069771e-05
2015-05-21,0.0023351459087448084,12.109999656677246,1.0218524131082265e-05
2015-05-22,-0.0022363851494835974,12.130000114440918,2.9507559248982195e-06
2015-05-26,-0.010335204907502334,14.0600004196167,5.532374409542951e-05
2015-05-27,0.009120918929110081,13.270000457763672,3.5841043149848716e-05
2015-05-28,-0.0012675639174870542,13.3100004196167,7.122190482927356e-06
2015-05-29,-0.006338515184097658,13.84000015258789,2.0094471306899982e-05
2015-06-01,0.002057343499147661,13.970000267028809,2.233255790549028e-05
2015-06-02,-0.0010091051653478204,14.239999771118164,2.7620429930542322e-05
2015-06-03,0.0021166294697559994,13.65999984741211,1.2209142098134547e-05
2015-06-04,-0.008660562215101069,14.710000038146973,3.151960141011216e-05
2015-06-05,-0.0014372152327325357,14.210000038146973,1.9318101968762183e-05
2015-06-08,-0.006495560338305542,15.289999961853027,1.601355087311054e-05
2015-06-09,0.00041826551900276467,14.470000267028809,1.5165369768374204e-05
2015-06-10,0.011970491752514406,13.220000267028809,6.161703297787158e-05
2015-06-11,0.0017371167565281324,12.850000381469727,6.241421528985546e-06
2015-06-12,-0.007018874653102703,13.779999732971191,2.1211947362451474e-05
2015-06-15,-0.004633289621771348,15.390000343322754,2.9567982035266338e-05
2015-06-16,0.005673730515753803,14.8100004196167,1.9333101600347197e-05
2015-06-17,0.0019776843950728407,14.5,2.63474481877335e-05
2015-06-18,0.009854000054008836,13.1899995803833,5.071893114482456e-05
2015-06-19,-0.00531761523794962,13.960000038146973,1.1975004456523981e-05
2015-06-22,0.006076367981542122,12.739999771118164,2.4186207787371475e-05
2015-06-23,0.0006356664251933869,12.109999656677246,5.2976877630943416e-06
2015-06-24,-0.007380465718305258,13.260000228881836,2.1966656863914823e-05
2015-06-25,-0.0029780041565964136,14.010000228881836,1.6490787544536173e-05
2015-06-26,-0.00039015574492238484,14.020000457763672,1.4963390892157283e-05
2015-06-29,-0.02108696950861153,18.850000381469727,0.00014733204026466014
2015-06-30,0.0026549623524674106,18.229999542236328,2.7274982852135663e-05
2015-07-01,0.006912096434637041,16.09000015258789,2.0861435202887436e-05
2015-07-02,-0.00030807018954653404,16.790000915527344,1.6464428547728307e-05
2015-07-06,-0.003869232698897424,17.010000228881836,3.4431008710424434e-05
2015-07-07,0.006062560593868743,16.09000015258789,0.00013359503240374432
2015-07-08,-0.016792964912141516,19.65999984741211,9.245584424633194e-05
2015-07-09,0.0022596476448199895,19.969999313354492,5.112697506493684e-05
2015-07-10,0.012262986385007718,16.829999923706055,6.890638497987028e-05
2015-07-13,0.011005268507355188,13.899999618530273,3.5164015469559015e-05
2015-07-14,0.00444327323650017,13.369999885559082,1.550035741062897e-05
2015-07-15,-0.0007352563007372865,13.229999542236328,1.1012612406285838e-05
2015-07-16,0.007982733444475738,12.109999656677246,1.547468958343137e-05
2015-07-17,0.00110557162445071,11.949999809265137,6.516639174708263e-06
2015-07-20,0.0007709366240016023,12.25,6.681599699435245e-06
2015-07-21,-0.004270796242723094,12.220000267028809,1.3725690548673554e-05
2015-07-22,-0.00239056502019028,12.119999885559082,5.843339269404463e-06
2015-07-23,-0.0056922102113794535,12.640000343322754,2.7011120557129566e-05
2015-07-24,-0.010761020696661188,13.739999771118164,6.895822826539107e-05
2015-07-27,-0.005791755065064178,15.600000381469727,1.8099826354212983e-05
2015-07-28,0.012310073801889353,13.4399995803833,5.8457555012080504e-05
2015-07-29,0.007292142927383681,12.5,2.2270716356481795e-05
2015-07-30,2.836690402236809e-05,12.130000114440918,1.9623554778812406e-05
2015-07-31,-0.002274103801051709,12.119999885559082,1.2019529029396939e-05
2015-08-03,-0.0027606939449045503,12.5600004196167,2.775151485636786e-05
2015-08-04,-0.0022522391669328678,13.0,1.5891626844222885e-05
2015-08-05,0.003109838185490679,12.510000228881836,2.463974921445479e-05
2015-08-06,-0.007783195922562142,13.770000457763672,6.38046121293199e-05
2015-08-07,-0.0028790228563377145,13.390000343322754,1.8097532071013956e-05
2015-08-10,0.012726835632025084,12.229999542236328,4.889141985851098e-05
2015-08-11,-0.00960306468018227,13.710000038146973,5.657373429110931e-05
2015-08-12,0.0009496036382146948,13.609999656677246,0.0001149883583689628
2015-08-13,-0.0012760258683812036,13.489999771118164,1.784488646130872e-05
2015-08-14,0.0039043322743591373,12.829999923706055,1.161340419299602e-05
2015-08-17,0.005197891709402951,13.020000457763672,4.582495216726046e-05
2015-08-18,-0.0026289829356331003,13.789999961853027,7.1275846955615755e-06
2015-08-19,-0.008289136409597112,15.25,5.463028296058976e-05
2015-08-20,-0.021325960454146156,19.139999389648438,0.0001425770342076848
2015-08-21,-0.03236924252187817,28.030000686645508,0.00035920634534236456
2015-08-24,-0.04021144434651928,40.7400016784668,0.0009466064155309016
2015-08-25,-0.013614249742655897,36.02000045776367,0.0006498759000278172
2015-08-26,0.03829129943453164,30.31999969482422,0.0004903395644623162
2015-08-27,0.02400725448969004,26.100000381469727,0.00020462295675004194
2015-08-28,0.0006085511568762156,26.049999237060547,3.064220367815936e-05
2015-08-31,-0.008427078663984055,28.43000030517578,3.975839312540975e-05
2015-09-01,-0.030022649842427997,31.399999618530273,0.0004320554466972639
2015-09-02,0.01812767142321464,26.09000015258789,0.00010130281638946741
2015-09-03,0.0011641156994188924,25.610000610351562,8.615474359404428e-05
2015-09-04,-0.015448308754276238,27.799999237060547,0.00012942960866903222
2015-09-08,0.024773637197038505,24.899999618530273,0.00017658185947695286
2015-09-09,-0.013995035769084717,26.229999542236328,0.00024103581877135742
2015-09-10,0.005264075444935658,24.3700008392334,7.480383122275124e-05
2015-09-11,0.004477006444986281,23.200000762939453,4.532163365912841e-05
2015-09-14,-0.00409804122304381,24.25,2.0628534959509535e-05
2015-09-15,0.01274968763143236,22.540000915527344,7.766816672776765e-05
2015-09-16,0.0086677407153759,21.350000381469727,3.4113581878659815e-05
2015-09-17,-0.002564344442560099,21.139999389648438,0.00010464095109658669
2015-09-18,-0.01629623095438354,22.280000686645508,0.00012166907730877111
2015-09-21,0.004555392033672697,20.139999389648438,5.2943154678757756e-05
2015-09-22,-0.012394930019378313,22.440000534057617,9.864208626469737e-05
2015-09-23,-0.002050744229593947,22.1299991607666,2.7503757193024722e-05
2015-09-24,-0.00336865187130644,23.469999313354492,7.783737096549403e-05
2015-09-25,-0.00046590180122054944,23.6200008392334,9.47043456711971e-05
2015-09-28,-0.026001211162809106,27.6299991607666,0.00024840587589150385
2015-09-29,0.001232093912981713,26.829999923706055,7.710081311109698e-05
2015-09-30,0.01889589860356512,24.5,0.0001109459385738097
2015-10-01,0.001971938678337173,22.549999237060547,6.919660456448621e-05
2015-10-02,0.014213793016405511,20.940000534057617,0.00032447647606346857
2015-10-05,0.018124593518502156,19.540000915527344,0.0001126138826598421
2015-10-06,-0.0035946893441432997,19.399999618530273,3.53867459476511e-05
2015-10-07,0.008003519857552759,18.399999618530273,4.774003843833879e-05
2015-10-08,0.008779780144558488,17.420000076293945,7.552507336302994e-05
2015-10-09,0.0007248485605153577,17.079999923706055,1.3940055256686773e-05
2015-10-12,0.0012746644773328382,16.170000076293945,5.844885762021588e-06
2015-10-13,-0.006848823690127077,17.670000076293945,3.766030135564855e-05
2015-10-14,-0.0047274309119391435,18.030000686645508,3.196702616335452e-05
2015-10-15,0.014743551351355088,16.049999237060547,6.838109685000184e-05
2015-10-16,0.004560061373697022,15.050000190734863,1.5018644596245391e-05
2015-10-19,0.0002705089438730595,14.979999542236328,1.2919573783890458e-05
2015-10-20,-0.0014221010558937615,15.75,1.3658893320434051e-05
2015-10-21,-0.005842448911134253,16.700000762939453,3.777425605037695e-05
2015-10-22,0.016490847012594123,14.449999809265137,9.636160065213718e-05
2015-10-23,0.010969953969042788,14.460000038146973,3.913025193606756e-05
2015-10-26,-0.0019149330011001104,15.289999961853027,6.234725431850081e-06
2015-10-27,-0.00255738586508774,15.430000305175781,1.1248733661603293e-05
2015-10-28,0.011770488488143476,14.329999923706055,6.2055571569158e-05
2015-10-29,-0.00044987538066072313,14.609999656677246,8.095368237247287e-06
2015-10-30,-0.004821481688425431,15.069999694824219,1.8585172492584322e-05
2015-11-02,0.011803876338814608,14.149999618530273,5.3262288862234336e-05
2015-11-03,0.0027243529250675206,14.539999961853027,2.9236590665760415e-05
2015-11-04,-0.003551666939647187,15.510000228881836,2.52240925048963e-05
2015-11-05,-0.0011327897564983025,15.050000190734863,2.7610412471697136e-05
2015-11-06,-0.00034768178002366065,14.329999923706055,2.7186939123732817e-05
2015-11-09,-0.009871290656502512,16.520000457763672,6.670958047678888e-05
2015-11-10,0.0015094551534496445,15.289999961853027,1.5833250258025107e-05
2015-11-11,-0.003233307321568946,16.059999465942383,1.217469318944313e-05
2015-11-12,-0.014089163336632673,18.3700008392334,6.0334676103775385e-05
2015-11-13,-0.011270640432155438,20.079999923706055,4.4636771498302246e-05
2015-11-16,0.014793302794234362,18.15999984741211,9.955240156788215e-05
2015-11-17,-0.0013402770182465746,18.84000015258789,3.68685982082059e-05
2015-11-18,0.016033229877172244,16.850000381469727,9.357741613257301e-05
2015-11-19,-0.0011237403289792015,16.989999771118164,5.294744168826244e-06
2015-11-20,0.0038029552801494165,15.470000267028809,1.6744401469639726e-05
2015-11-23,-0.0012356238416840882,15.619999885559082,1.672096200024875e-05
2015-11-24,0.0012212499449607925,15.930000305175781,4.7241965493985736e-05
2015-11-25,-0.00012914061496715576,15.1899995803833,3.707758629083019e-06
2015-11-27,0.0005934415594808398,15.119999885559082,6.936899897864899e-06
2015-11-30,-0.004651800139618441,16.1299991607666,1.4867774018061691e-05
2015-12-01,0.01062393894673922,14.670000076293945,3.439461112873041e-05
2015-12-02,-0.011056592639448921,15.90999984741211,6.087012217642832e-05
2015-12-03,-0.014477826444150087,18.110000610351562,0.0001540640934426805
2015-12-04,0.02031785636385123,14.8100004196167,0.00015239140053893718
2015-12-07,-0.007014043960397749,15.84000015258789,4.66523013014047e-05
2015-12-08,-0.006511052625594547,17.600000381469727,3.928053501097757e-05
2015-12-09,-0.007769086365692726,19.610000610351562,0.0001633143260057775
2015-12-10,0.0022488565785946774,19.34000015258789,4.1195293712004257e-05
2015-12-11,-0.01961386775581532,24.389999389648438,0.00012978765885992178
2015-12-14,0.0047442880640680245,22.729999542236328,7.868777674609873e-05
2015-12-15,0.010562580105914385,20.950000762939453,6.95312777908985e-05
2015-12-16,0.014410635650771483,17.860000610351562,9.997979715123346e-05
2015-12-17,-0.015154776635876313,18.940000534057617,0.00010250082702259553
2015-12-18,-0.017957495007106937,20.700000762939453,0.00011093912103547892
2015-12-21,0.0077483067271562,18.700000762939453,2.5596698880460472e-05
2015-12-22,0.008778095591568889,16.600000381469727,4.32613873756023e-05
2015-12-23,0.012341596527553888,15.569999694824219,4.341823635169075e-05
2015-12-24,-0.0015999154038633197,15.739999771118164,6.311502556241514e-06
2015-12-28,-0.002180936456306017,16.90999984741211,1.5789079993875386e-05
2015-12-29,0.010573664173022947,16.079999923706055,3.715412570102648e-05
2015-12-30,-0.007243398783778549,17.290000915527344,1.9891932223242458e-05
2015-12-31,-0.009456485041467845,18.209999084472656,3.0630439222231844e-05
2016-01-04,-0.015422041797805928,20.700000762939453,0.00020936460161965147
2016-01-05,0.0020102041393599396,19.34000015258789,2.8104687012578066e-05
2016-01-06,-0.01320216300262602,20.59000015258789,9.663016722894327e-05
2016-01-07,-0.023985816519344776,24.989999771118164,0.00020250833835378881
2016-01-08,-0.010897537445847908,27.010000228881836,0.00016867796384267776
2016-01-11,0.0008529082958226729,24.299999237060547,0.00011699528111768928
2016-01-12,0.00777251411777486,22.469999313354492,0.00010554795685077624
2016-01-13,-0.025282375077909022,25.219999313354492,0.00040050011237414214
2016-01-14,0.016558060934383972,23.950000762939453,0.0003060706478978661
2016-01-15,-0.021835772698162375,27.020000457763672,0.00035076652636420946
2016-01-19,0.0005316801874288286,26.049999237060547,0.00013806094596431647
2016-01-20,-0.011762766025898373,27.59000015258789,0.000432947127111898
2016-01-21,0.005181988635948063,26.690000534057617,0.0001724038188418754
2016-01-22,0.02008072688221347,22.34000015258789,9.954418475315111e-05
2016-01-25,-0.015761545172821467,24.149999618530273,9.265443709605356e-05
2016-01-26,0.014045237830367907,22.5,7.859414595170387e-05
2016-01-27,-0.010922922300528425,23.110000610351562,0.00019706924622088243
2016-01-28,0.005513350717591524,22.420000076293945,8.689953647416558e-05
2016-01-29,0.024458650994556432,20.200000762939453,0.00020984253909233798
2016-02-01,-0.00044333484554180534,19.979999542236328,6.979580295049871e-05
2016-02-02,-0.01892096871823143,21.979999542236328,0.00014161452911656477
2016-02-03,0.0049796200215740235,21.649999618530273,0.0002104919512501344
2016-02-04,0.0015255682925234377,21.84000015258789,7.087846878620797e-05
2016-02-05,-0.018654158276351848,23.3799991607666,0.00016447561291464335
2016-02-08,-0.014255057923057347,26.0,0.0002112394546762363
2016-02-09,-0.0006638406467602255,26.540000915527344,0.00011673384279159131
2016-02-10,-0.00018896813076091644,26.290000915527344,0.00010135952109667185
2016-02-11,-0.012377447329256216,28.139999389648438,0.00014688710032532054
2016-02-12,0.01933001520704595,25.399999618530273,0.00010387841047023794
2016-02-16,0.016381737741684915,24.110000610351562,6.0177476378677306e-05
2016-02-17,0.016346110625641338,22.309999465942383,9.998888578354239e-05
2016-02-18,-0.004676632123934705,21.639999389648438,2.1693176967382782e-05
2016-02-19,-2.60332818018429e-05,20.530000686645508,2.7263134317031154e-05
2016-02-22,0.014350731099076084,19.3799991607666,4.770425104916196e-05
2016-02-23,-0.01253257757078849,20.979999542236328,5.090845809363291e-05
2016-02-24,0.0044299600346319485,20.719999313354492,0.0001665870158673212
2016-02-25,0.011284366730450844,19.110000610351562,6.698933612543434e-05
2016-02-26,-0.0018718653295646535,19.809999465942383,2.7870799749516177e-05
2016-02-29,-0.008154131091571704,20.549999237060547,6.674968938402967e-05
2016-03-01,0.023588385401618943,17.700000762939453,0.00016021538235522057
2016-03-02,0.0040859498611017005,17.09000015258789,2.8923742245914736e-05
2016-03-03,0.003492634320316937,16.700000762939453,2.4367108391900384e-05
2016-03-04,0.0033004398659416986,16.860000610351562,4.517492150483671e-05
2016-03-07,0.0008846228008639487,17.350000381469727,2.5324900744029935e-05
2016-03-08,-0.011303756056006186,18.670000076293945,3.455373612730578e-05
2016-03-09,0.00503967278281425,18.34000015258789,1.5095511123935303e-05
2016-03-10,0.00015579279712262694,18.049999237060547,0.00011726348104706265
2016-03-11,0.016262545588851488,16.5,6.840262038687977e-05
2016-03-14,-0.0012617686166117468,16.920000076293945,1.3878519306558206e-05
2016-03-15,-0.0018386309343179589,16.84000015258789,1.0234049557046442e-05
2016-03-16,0.005584727881779697,14.989999771118164,4.2661112876601516e-05
2016-03-17,0.006573583068596323,14.4399995803833,5.054157429456448e-05
2016-03-18,0.004395967251026178,14.020000457763672,1.0800020219950909e-05
2016-03-21,0.0009850919042923014,13.789999961853027,9.969127808940122e-06
2016-03-22,-0.0008777728967722512,14.170000076293945,2.2084432310209614e-05
2016-03-23,-0.00640650953066712,14.9399995803833,1.6215962585253103e-05
2016-03-24,-0.0003781417793768198,14.739999771118164,1.608132982431714e-05
2016-03-28,0.000545106888072358,15.239999771118164,9.96749106578939e-06
2016-03-29,0.00877801205423741,13.819999694824219,6.58844714126779e-05
2016-03-30,0.0043408799935662195,13.5600004196167,1.643231267594609e-05
2016-03-31,-0.0020418423596207116,13.949999809265137,9.274887120423246e-06
2016-04-01,0.006310959066599757,13.100000381469727,8.219412863429109e-05
2016-04-04,-0.003213480045854618,14.119999885559082,1.1053480580767414e-05
2016-04-05,-0.01019629841179453,15.420000076293945,3.404004261460029e-05
2016-04-06,0.01045279793201316,14.09000015258789,5.0174315220953416e-05
2016-04-07,-0.012048073970004866,16.15999984741211,7.334314889684199e-05
2016-04-08,0.002782702604616504,15.359999656677246,3.0752394783846374e-05
2016-04-11,-0.0027435458896039448,16.260000228881836,3.793999114597438e-05
2016-04-12,0.009615753881389974,14.850000381469727,5.485168236948671e-05
2016-04-13,0.009990069768557895,13.84000015258789,2.496628074877425e-05
2016-04-14,0.00017291243013242585,13.720000267028809,7.837916746715895e-06
2016-04-15,-0.000984769576145959,13.619999885559082,3.9813637396286225e-06
2016-04-18,0.006519725613797989,13.350000381469727,3.665341308790861e-05
2016-04-19,0.0030797379028665328,13.239999771118164,1.2540348947686778e-05
2016-04-20,0.0007612550492345003,13.279999732971191,1.7683205484830052e-05
2016-04-21,-0.005207562857292034,13.949999809265137,1.91153952300966e-05
2016-04-22,4.785857954074228e-05,13.220000267028809,1.4243990825828833e-05
2016-04-25,-0.0018136896207629953,14.079999923706055,1.166800587440272e-05
2016-04-26,0.0018710001742369307,13.960000038146973,1.010578222584907e-05
2016-04-27,0.0016479941117468401,13.770000457763672,2.5491747526687174e-05
2016-04-28,-0.00927363606156167,15.220000267028809,6.354092935883176e-05
2016-04-29,-0.005075949230557177,15.699999809265137,3.942753752615815e-05
2016-05-02,0.007779606697244105,14.680000305175781,2.5105367253286502e-05
2016-05-03,-0.008714499388395887,15.600000381469727,4.198259892879852e-05
2016-05-04,-0.00595458270547255,16.049999237060547,1.861899079467539e-05
2016-05-05,-0.00023903669279415213,15.90999984741211,1.7892642272932068e-05
2016-05-06,0.0031696105535526063,14.720000267028809,2.8687345750335404e-05
2016-05-09,0.0007532133076099479,14.569999694824219,8.235365897853745e-06
2016-05-10,0.012406365236037333,13.630000114440918,4.148478028577809e-05
2016-05-11,-0.009607522877868724,14.6899995803833,2.9734429204923637e-05
2016-05-12,-0.00016947926796424465,14.40999984741211,3.6857073633499834e-05
2016-05-13,-0.008514434161752484,15.039999961853027,4.7813234452706873e-05
2016-05-16,0.009748976389612767,14.680000305175781,5.466096264040597e-05
2016-05-17,-0.009455863552162807,15.569999694824219,5.291646361564163e-05
2016-05-18,0.00020515768640127935,15.949999809265137,5.8695866303032476e-05
2016-05-19,-0.0037135945227206248,16.329999923706055,2.9165180498553654e-05
2016-05-20,0.006001459222804671,15.199999809265137,2.3278491954362097e-05
2016-05-23,-0.0020876365681016884,15.819999694824219,5.932808607196235e-06
2016-05-24,0.013588637533990108,14.420000076293945,6.168369508801198e-05
2016-05-25,0.006950529651583447,13.899999618530273,2.0675757533787785e-05
2016-05-26,-0.0002104660499285901,13.430000305175781,4.301371677694734e-06
2016-05-27,0.004277694939439437,13.119999885559082,6.65909587237956e-06
2016-05-31,-0.0010057686205899895,14.1899995803833,1.8030469590677028e-05
2016-06-01,0.001134398653926189,14.199999809265137,2.073540958829792e-05
2016-06-02,0.002820696166986195,13.630000114440918,2.279399432557279e-05
2016-06-03,-0.002916062236694851,13.470000267028809,2.8775054986184525e-05
2016-06-06,0.004885328519363624,13.649999618530273,1.275419370996777e-05
2016-06-07,0.001288615629197613,14.050000190734863,6.591116288108611e-06
2016-06-08,0.0033041019719547236,14.079999923706055,4.948430861651099e-06
2016-06-09,-0.0017192355978938075,14.640000343322754,7.935718870019221e-06
2016-06-10,-0.009217532410166119,17.030000686645508,3.145860174629981e-05
2016-06-13,-0.008148298789709478,20.969999313354492,3.196783753421863e-05
2016-06-14,-0.0018005050719719037,20.5,2.4837108505122353e-05
2016-06-15,-0.0018424090638101951,20.139999389648438,2.0989067530930824e-05
2016-06-16,0.0031280931110455722,19.3700008392334,7.236736394664164e-05
2016-06-17,-0.003263284144608922,19.40999984741211,1.9848804908151307e-05
2016-06-20,0.0057913827784231015,18.3700008392334,5.203114703806221e-05
2016-06-21,0.002708390604209703,18.479999542236328,9.362428483161619e-06
2016-06-22,-0.00165292899657585,21.170000076293945,1.9417307520751777e-05
2016-06-23,0.013275567071955107,17.25,3.4337891792144966e-05
2016-06-24,-0.03658079280558263,25.760000228881836,0.00042802463195112635
2016-06-27,-0.018262246511702756,23.850000381469727,0.00014098848434536255
2016-06-28,0.01761412160408792,18.75,7.640415555574832e-05
2016-06-29,0.016889242971253916,16.639999389648438,7.89160412397566e-05
2016-06-30,0.013473863149466128,15.630000114440918,6.952364109995866e-05
2016-07-01,0.0019467062930320223,14.770000457763672,9.527261271704572e-06
2016-07-05,-0.006871028985598719,15.579999923706055,1.6658534542366746e-05
2016-07-06,0.0053386870582759595,14.960000038146973,5.9013103135264495e-05
2016-07-07,-0.0008719578867330009,14.760000228881836,3.173207133253031e-05
2016-07-08,0.0151381865659924,13.199999809265137,4.9149850709419826e-05
2016-07-11,0.0034028193119982385,13.539999961853027,1.0331809263243077e-05
2016-07-12,0.006984842307345719,13.550000190734863,1.9772488324333572e-05
2016-07-13,0.00013475867498170382,13.039999961853027,8.17148943095173e-06
2016-07-14,0.005245422801696999,12.819999694824219,9.511856622875386e-06
2016-07-15,-0.0009293790598711438,12.670000076293945,1.3562034368217577e-05
2016-07-18,0.0023794618218687365,12.4399995803833,5.85678926488846e-06
2016-07-19,-0.0014362045004153862,11.970000267028809,2.4374123510866597e-06
2016-07-20,0.004261208315763991,11.770000457763672,8.83284493230646e-06
